ID,Gloss,Language,Word,Cluster
1486,see,SARDINIAN_CAMPIDANESE,biri,see:1
1487,see,SARDINIAN_LOGUDARESE,biere,see:1
1488,see,ARPITAN,vEa,see:2
1489,see,CORSICAN,vEnd,see:2
1490,see,FRENCH,va,see:2
1491,see,LIGURIAN_STELLA,vyEy,see:2
1492,see,ASTURIAN,ver,see:3
1493,see,BALEAR_CATALAN,vEur3,see:3
1494,see,DALMATIAN,vedar,see:3
1495,see,FRIULIAN,viodi,see:3
1496,see,ITALIAN,ved,see:3
1497,see,ITALIAN_GROSSETO_TUSCAN,vedere,see:3
1498,see,JUDEO_ESPAGNOL,ver,see:3
1499,see,LIGURIAN_GENOESE,vede,see:3
1500,see,LIGURIAN_RAPALLO,vede,see:3
1501,see,LOMBARD_PLESIO,vedE,see:3
1502,see,NEAPOLITAN_CALABRESE,v3rE,see:3
1503,see,NONES,vedEr,see:3
1504,see,NONES_FASSANO,veder,see:3
1505,see,PIEMONTESE_BARBANIA,v3de,see:3
1506,see,PIEMONTESE_CARMAGNOLA,v3de,see:3
1507,see,PIEMONTESE_LANZO_TORINESE,v3di,see:3
1508,see,PIEMONTESE_VERCELLESE,vogi,see:3
1509,see,PORTUGUESE,ver,see:3
1510,see,ROMAGNOL_RAVENNATE,vde,see:3
1511,see,ROMANIAN,vedea,see:3
1512,see,ROMANIAN_2,vedea,see:3
1513,see,ROMANIAN_MEGLENO,vet,see:3
1514,see,ROMANSH_GRISHUN,v3zayr,see:3
1515,see,ROMANSH_SURSILVAN,v3zEr,see:3
1516,see,ROMANSH_VALLADER,v3Cer,see:3
1517,see,SICILIAN_UnnamedInSource,vidiri,see:3
1518,see,SPANISH,ve,see:3
1519,see,VALENCIAN,vEure,see:3
1520,see,VLACH,vedu,see:3
1521,see,CATALAN,bEur3,see:4
1522,see,CATALAN_2,bEur3,see:4
1523,see,EMILIANO_CARPIGIANO,vEder,see:5
1524,see,EMILIANO_FERRARESE,vEdar,see:5
1525,see,EMILIANO_REGGIANO,vEder,see:5
1526,see,ROMANSH_SURMIRAN,vEkr,see:5
1527,see,LOMBARD_BERGAMO,Et,see:6
1528,see,NONES_GARDENESE,ud3y,see:7
1529,die,ALBANIAN_GHEG,vdes,die:0
1530,die,ALBANIAN,vdes,die:0
1531,die,ALBANIAN_TOSK,vdEs,die:0
1532,die,ARAGONESE,morir,die:1
1533,die,ARPITAN,mori,die:1
1534,die,ASTURIAN,morrer,die:1
1535,die,BALEAR_CATALAN,muri,die:1
1536,die,CATALAN,muri,die:1
1537,die,CATALAN_2,muri,die:1
1538,die,CORSICAN,mor,die:1
1539,die,DALMATIAN,morar,die:1
1540,die,EMILIANO_CARPIGIANO,murir,die:1
1541,die,EMILIANO_FERRARESE,murir,die:1
1542,die,EMILIANO_REGGIANO,murir,die:1
1543,die,FRENCH,muri,die:1
1544,die,FRIULIAN,murei,die:1
1545,die,GALICIAN,morer,die:1
1546,die,ITALIAN,mor,die:1
1547,die,ITALIAN_GROSSETO_TUSCAN,morire,die:1
1548,die,JUDEO_ESPAGNOL,murir,die:1
1549,die,LIGURIAN_GENOESE,mui,die:1
1550,die,LIGURIAN_RAPALLO,mui,die:1
1551,die,LIGURIAN_STELLA,mii,die:1
1552,die,LOMBARD_BERGAMO,mor,die:1
1553,die,LOMBARD_PLESIO,muri,die:1
1554,die,NEAPOLITAN_CALABRESE,muri,die:1
1555,die,NONES,morir,die:1
1556,die,NONES_FASSANO,mori,die:1
1557,die,NONES_GARDENESE,muri,die:1
1558,die,OCCITAN_ARANESE,muri,die:1
1559,die,PIEMONTESE_BARBANIA,moyre,die:1
1560,die,PIEMONTESE_CARMAGNOLA,moyre,die:1
1561,die,PIEMONTESE_LANZO_TORINESE,moyre,die:1
1562,die,PIEMONTESE_VERCELLESE,mori,die:1
1563,die,PORTUGUESE,mur,die:1
1564,die,ROMAGNOL_RAVENNATE,muri,die:1
1565,die,ROMANIAN,mur,die:1
1566,die,ROMANIAN_MEGLENO,mor,die:1
1567,die,ROMANSH_GRISHUN,murir,die:1
1568,die,ROMANSH_SURMIRAN,murEkr,die:1
1569,die,ROMANSH_SURSILVAN,murir,die:1
1570,die,ROMANSH_VALLADER,murir,die:1
1571,die,SARDINIAN,morere,die:1
1572,die,SARDINIAN_CAMPIDANESE,mori,die:1
1573,die,SARDINIAN_LOGUDARESE,morere,die:1
1574,die,SICILIAN_UnnamedInSource,moriri,die:1
1575,die,SPANISH,mori,die:1
1576,die,VALENCIAN,morir,die:1
1577,die,VLACH,moru,die:1
1578,die,GASCON,kreba,die:2
1579,die,LANGUEDOCIEN,kreba,die:2
1580,die,ROMANIAN_2,deceda,die:3
1581,ear,ALBANIAN_GHEG,veS,ear:0
1582,ear,ALBANIAN,veS,ear:0
1583,ear,ALBANIAN_TOSK,vES,ear:0
1584,ear,ARAGONESE,oreLa,ear:1
1585,ear,ARPITAN,or3L3,ear:1
1586,ear,ASTURIAN,oreya,ear:1
1587,ear,BALEAR_CATALAN,orEL3,ear:1
1588,ear,FRENCH,ore,ear:1
1589,ear,FRIULIAN,oreli,ear:1
1590,ear,GALICIAN,orELa,ear:1
1591,ear,ITALIAN,orekkyo,ear:1
1592,ear,ITALIAN_GROSSETO_TUSCAN,orekyo,ear:1
1593,ear,JUDEO_ESPAGNOL,orexa,ear:1
1594,ear,LOMBARD_BERGAMO,orEja,ear:1
1595,ear,PORTUGUESE,oraLa,ear:1
1596,ear,SARDINIAN_CAMPIDANESE,orixa,ear:1
1597,ear,SARDINIAN_LOGUDARESE,orikra,ear:1
1598,ear,SICILIAN_UnnamedInSource,orikia,ear:1
1599,ear,SPANISH,oreha,ear:1
1600,ear,VALENCIAN,orELa,ear:1
1601,ear,CATALAN,urEL3,ear:2
1602,ear,CATALAN_2,urEL3,ear:2
1603,ear,CORSICAN,arETa,ear:3
1604,ear,EMILIANO_CARPIGIANO,urECa,ear:3
1605,ear,EMILIANO_FERRARESE,urECa,ear:3
1606,ear,EMILIANO_REGGIANO,urECa,ear:3
1607,ear,LOMBARD_PLESIO,urEja,ear:3
1608,ear,NONES_FASSANO,ureya,ear:3
1609,ear,NONES_GARDENESE,ur3dla,ear:3
1610,ear,PIEMONTESE_BARBANIA,uriya,ear:3
1611,ear,PIEMONTESE_CARMAGNOLA,uriya,ear:3
1612,ear,PIEMONTESE_LANZO_TORINESE,uriya,ear:3
1613,ear,PIEMONTESE_VERCELLESE,uroZa,ear:3
1614,ear,ROMAGNOL_RAVENNATE,urECa,ear:3
1615,ear,ROMANIAN,ureke,ear:3
1616,ear,ROMANIAN_2,ureke,ear:3
1617,ear,ROMANIAN_MEGLENO,ureakL3,ear:3
1618,ear,ROMANSH_GRISHUN,ureL3,ear:3
1619,ear,ROMANSH_SURMIRAN,urey3,ear:3
1620,ear,ROMANSH_SURSILVAN,ureL3,ear:3
1621,ear,ROMANSH_VALLADER,uraL3,ear:3
1622,ear,SARDINIAN,uriga,ear:3
1623,ear,TURIA_AROMANIAN,ureakLi,ear:3
1624,ear,VLACH,uriacli,ear:3
1625,ear,DALMATIAN,rakla,ear:4
1626,ear,NEAPOLITAN_CALABRESE,reky3,ear:4
1627,ear,NONES,rekla,ear:4
1628,ear,GASCON,aureyo,ear:5
1629,ear,LANGUEDOCIEN,awreLo,ear:5
1630,ear,OCCITAN_ARANESE,aureLo,ear:5
1631,ear,LIGURIAN_GENOESE,wEja,ear:6
1632,ear,LIGURIAN_RAPALLO,aweje,ear:6
1633,ear,LIGURIAN_STELLA,weja,ear:6
1634,mountain,ALBANIAN_GHEG,mal,mountain:0
1635,mountain,ALBANIAN,mal,mountain:0
1636,mountain,ALBANIAN_TOSK,mal,mountain:0
1637,mountain,ARAGONESE,mon,mountain:1
1638,mountain,CATALAN,mon,mountain:1
1639,mountain,NONES,mon,mountain:1
1640,mountain,ARPITAN,mota5i,mountain:2
1641,mountain,ASTURIAN,monte,mountain:2
1642,mountain,BALEAR_CATALAN,munta53,mountain:2
1643,mountain,CATALAN_2,munta53,mountain:2
1644,mountain,CORSICAN,muntanTa,mountain:2
1645,mountain,DALMATIAN,muant,mountain:2
1646,mountain,EMILIANO_CARPIGIANO,munta5a,mountain:2
1647,mountain,EMILIANO_FERRARESE,munta5a,mountain:2
1648,mountain,EMILIANO_REGGIANO,munta5a,mountain:2
1649,mountain,FRENCH,motaj,mountain:2
1650,mountain,FRIULIAN,mont,mountain:2
1651,mountain,GALICIAN,monta5a,mountain:2
1652,mountain,GASCON,munta5o,mountain:2
1653,mountain,ITALIAN,monta5a,mountain:2
1654,mountain,ITALIAN_GROSSETO_TUSCAN,monata5a,mountain:2
1655,mountain,JUDEO_ESPAGNOL,monta5a,mountain:2
1656,mountain,LANGUEDOCIEN,munta5o,mountain:2
1657,mountain,LIGURIAN_RAPALLO,munta5a,mountain:2
1658,mountain,LOMBARD_BERGAMO,monta5a,mountain:2
1659,mountain,LOMBARD_PLESIO,munta5a,mountain:2
1660,mountain,NEAPOLITAN_CALABRESE,munta53,mountain:2
1661,mountain,OCCITAN_ARANESE,muna5o,mountain:2
1662,mountain,PIEMONTESE_BARBANIA,muNta5a,mountain:2
1663,mountain,PIEMONTESE_CARMAGNOLA,muNta5a,mountain:2
1664,mountain,PIEMONTESE_LANZO_TORINESE,muNta5a,mountain:2
1665,mountain,PIEMONTESE_VERCELLESE,muNta5a,mountain:2
1666,mountain,PORTUGUESE,mota5a,mountain:2
1667,mountain,ROMAGNOL_RAVENNATE,mownt,mountain:2
1668,mountain,ROMANIAN,munte,mountain:2
1669,mountain,ROMANIAN_MEGLENO,munti,mountain:2
1670,mountain,ROMANSH_GRISHUN,munto53,mountain:2
1671,mountain,ROMANSH_SURMIRAN,munto53,mountain:2
1672,mountain,ROMANSH_VALLADER,munto53,mountain:2
1673,mountain,SARDINIAN,munta5a,mountain:2
1674,mountain,SARDINIAN_CAMPIDANESE,monti,mountain:2
1675,mountain,SARDINIAN_LOGUDARESE,monte,mountain:2
1676,mountain,SICILIAN_UnnamedInSource,munta5a,mountain:2
1677,mountain,TURIA_AROMANIAN,muni,mountain:2
1678,mountain,VALENCIAN,munta5a,mountain:2
1679,mountain,VLACH,mundi,mountain:2
1680,mountain,LIGURIAN_GENOESE,briku,mountain:3
1681,mountain,LIGURIAN_STELLA,briku,mountain:3
1682,mountain,NONES_FASSANO,krepa,mountain:4
1683,mountain,NONES_GARDENESE,kr3p,mountain:4
1684,mountain,ROMANIAN_2,colina,mountain:5
1685,mountain,ROMANSH_SURSILVAN,kuolm,mountain:6
1686,mountain,SPANISH,sero,mountain:7
1687,eye,ALBANIAN_GHEG,sy,eye:0
1688,eye,ALBANIAN,si,eye:0
1689,eye,ALBANIAN_TOSK,si,eye:0
1690,eye,ARPITAN,yi,eye:0
1691,eye,FRENCH,3y,eye:0
1692,eye,ARAGONESE,geLo,eye:1
1693,eye,ASTURIAN,ueyu,eye:1
1694,eye,BALEAR_CATALAN,uL,eye:1
1695,eye,CATALAN,uL,eye:1
1696,eye,CATALAN_2,uL,eye:1
1697,eye,LANGUEDOCIEN,ieL,eye:1
1698,eye,NONES_FASSANO,eye,eye:1
1699,eye,OCCITAN_ARANESE,ueL,eye:1
1700,eye,ROMANSH_GRISHUN,eL,eye:1
1701,eye,ROMANSH_SURMIRAN,iL,eye:1
1702,eye,ROMANSH_SURSILVAN,eL,eye:1
1703,eye,VALENCIAN,uL,eye:1
1704,eye,CORSICAN,oTi,eye:2
1705,eye,EMILIANO_CARPIGIANO,oC,eye:2
1706,eye,EMILIANO_FERRARESE,oC,eye:2
1707,eye,EMILIANO_REGGIANO,oC,eye:2
1708,eye,FRIULIAN,voli,eye:2
1709,eye,GALICIAN,oLo,eye:2
1710,eye,ITALIAN,okkyo,eye:2
1711,eye,ITALIAN_GROSSETO_TUSCAN,okyo,eye:2
1712,eye,JUDEO_ESPAGNOL,oxo,eye:2
1713,eye,LOMBARD_BERGAMO,oC,eye:2
1714,eye,LOMBARD_PLESIO,oC,eye:2
1715,eye,PIEMONTESE_BARBANIA,oy,eye:2
1716,eye,PIEMONTESE_CARMAGNOLA,oy,eye:2
1717,eye,PIEMONTESE_LANZO_TORINESE,oy,eye:2
1718,eye,PIEMONTESE_VERCELLESE,oC,eye:2
1719,eye,PORTUGUESE,oLu,eye:2
1720,eye,ROMAGNOL_RAVENNATE,oC,eye:2
1721,eye,ROMANIAN,ok,eye:2
1722,eye,ROMANIAN_2,oky,eye:2
1723,eye,ROMANSH_VALLADER,oL,eye:2
1724,eye,SARDINIAN,ogu,eye:2
1725,eye,SARDINIAN_CAMPIDANESE,oxu,eye:2
1726,eye,SARDINIAN_LOGUDARESE,okru,eye:2
1727,eye,SICILIAN_UnnamedInSource,okiu,eye:2
1728,eye,SPANISH,oho,eye:2
1729,eye,TURIA_AROMANIAN,okLu,eye:2
1730,eye,VLACH,okklu,eye:2
1731,eye,DALMATIAN,vaklo,eye:3
1732,eye,GASCON,wey,eye:4
1733,eye,NONES_GARDENESE,wedl,eye:4
1734,eye,LIGURIAN_GENOESE,Eju,eye:5
1735,eye,LIGURIAN_RAPALLO,Eju,eye:5
1736,eye,LIGURIAN_STELLA,Eju,eye:5
1737,eye,NEAPOLITAN_CALABRESE,woky3,eye:6
1738,eye,ROMANIAN_MEGLENO,wokLu,eye:6
1739,eye,NONES,ocEl,eye:7
1740,stone,ALBANIAN_GHEG,gur,stone:0
1741,stone,ALBANIAN,gur,stone:0
1742,stone,ALBANIAN_TOSK,gur,stone:0
1743,stone,ARAGONESE,pe5a,stone:1
1744,stone,ARPITAN,pEri,stone:1
1745,stone,ASTURIAN,piedra,stone:1
1746,stone,BALEAR_CATALAN,pedr3,stone:1
1747,stone,DALMATIAN,pitra,stone:1
1748,stone,FRENCH,per,stone:1
1749,stone,FRIULIAN,perE,stone:1
1750,stone,GALICIAN,pEdra,stone:1
1751,stone,ITALIAN,pyEtra,stone:1
1752,stone,JUDEO_ESPAGNOL,pyedra,stone:1
1753,stone,PIEMONTESE_BARBANIA,pEra,stone:1
1754,stone,PIEMONTESE_CARMAGNOLA,pera,stone:1
1755,stone,PIEMONTESE_LANZO_TORINESE,pEra,stone:1
1756,stone,PORTUGUESE,pEdra,stone:1
1757,stone,ROMANIAN,patr3,stone:1
1758,stone,ROMANIAN_2,pyatr3,stone:1
1759,stone,SARDINIAN,pedra,stone:1
1760,stone,SARDINIAN_CAMPIDANESE,perda,stone:1
1761,stone,SARDINIAN_LOGUDARESE,perda,stone:1
1762,stone,SICILIAN_UnnamedInSource,petra,stone:1
1763,stone,SPANISH,piedra,stone:1
1764,stone,VALENCIAN,pe8ra,stone:1
1765,stone,VLACH,gena,stone:1
1766,stone,CATALAN,pe8r3,stone:2
1767,stone,CATALAN_2,pe8r3,stone:2
1768,stone,CORSICAN,kota,stone:3
1769,stone,EMILIANO_CARPIGIANO,jarown,stone:4
1770,stone,EMILIANO_FERRARESE,prEda,stone:5
1771,stone,EMILIANO_REGGIANO,preda,stone:5
1772,stone,LIGURIAN_STELLA,prEya,stone:5
1773,stone,LOMBARD_BERGAMO,preda,stone:5
1774,stone,NEAPOLITAN_CALABRESE,prEt3,stone:5
1775,stone,PIEMONTESE_VERCELLESE,prEya,stone:5
1776,stone,GASCON,pEiro,stone:6
1777,stone,LANGUEDOCIEN,pEyro,stone:6
1778,stone,OCCITAN_ARANESE,pEiro,stone:6
1779,stone,ITALIAN_GROSSETO_TUSCAN,saso,stone:7
1780,stone,LOMBARD_PLESIO,sas,stone:7
1781,stone,NONES,sas,stone:7
1782,stone,NONES_FASSANO,sas,stone:7
1783,stone,NONES_GARDENESE,sas,stone:7
1784,stone,ROMAGNOL_RAVENNATE,sas,stone:7
1785,stone,LIGURIAN_GENOESE,pria,stone:8
1786,stone,LIGURIAN_RAPALLO,pria,stone:8
1787,stone,ROMANIAN_MEGLENO,rop3,stone:9
1788,stone,ROMANSH_GRISHUN,krap,stone:10
1789,stone,ROMANSH_SURMIRAN,krap,stone:10
1790,stone,ROMANSH_SURSILVAN,krap,stone:10
1791,stone,ROMANSH_VALLADER,krap,stone:10
1792,stone,TURIA_AROMANIAN,kitriCa,stone:11
1793,person,ALBANIAN_GHEG,5eri,person:0
1794,person,ALBANIAN,vet3,person:1
1795,person,ALBANIAN_TOSK,vEt3,person:1
1796,person,ARAGONESE,ombre,person:2
1797,person,ARPITAN,omu,person:2
1798,person,CORSICAN,nimu,person:2
1799,person,DALMATIAN,om,person:2
1800,person,EMILIANO_CARPIGIANO,om,person:2
1801,person,EMILIANO_REGGIANO,om,person:2
1802,person,FRENCH,om,person:2
1803,person,GALICIAN,ome,person:2
1804,person,GASCON,omi,person:2
1805,person,ITALIAN_GROSSETO_TUSCAN,omo,person:2
1806,person,LIGURIAN_GENOESE,omu,person:2
1807,person,LIGURIAN_RAPALLO,omu,person:2
1808,person,LOMBARD_BERGAMO,om,person:2
1809,person,LOMBARD_PLESIO,om,person:2
1810,person,NONES,om,person:2
1811,person,NONES_FASSANO,om,person:2
1812,person,NONES_GARDENESE,womo,person:2
1813,person,PIEMONTESE_BARBANIA,om,person:2
1814,person,PIEMONTESE_CARMAGNOLA,om,person:2
1815,person,PIEMONTESE_LANZO_TORINESE,om,person:2
1816,person,PIEMONTESE_VERCELLESE,omaN,person:2
1817,person,ROMANIAN_2,om,person:2
1818,person,ROMANIAN_MEGLENO,wom,person:2
1819,person,ROMANSH_VALLADER,uman,person:2
1820,person,SARDINIAN_CAMPIDANESE,omini,person:2
1821,person,SARDINIAN_LOGUDARESE,omine,person:2
1822,person,TURIA_AROMANIAN,om,person:2
1823,person,VLACH,omu,person:2
1824,person,ASTURIAN,persona,person:3
1825,person,ITALIAN,persona,person:3
1826,person,JUDEO_ESPAGNOL,persona,person:3
1827,person,LANGUEDOCIEN,persuno,person:3
1828,person,OCCITAN_ARANESE,persuno,person:3
1829,person,ROMANIAN,persoan3,person:3
1830,person,ROMANSH_SURSILVAN,pErsun3,person:3
1831,person,SARDINIAN,pesone,person:3
1832,person,SICILIAN_UnnamedInSource,pirsuna,person:3
1833,person,SPANISH,persona,person:3
1834,person,VALENCIAN,persone,person:3
1835,person,BALEAR_CATALAN,p3rson3,person:4
1836,person,CATALAN,p3rson3,person:4
1837,person,CATALAN_2,p3rson3,person:4
1838,person,EMILIANO_FERRARESE,styan,person:5
1839,person,ROMAGNOL_RAVENNATE,sCan,person:5
1840,person,FRIULIAN,pErsoN,person:6
1841,person,PORTUGUESE,pErzon,person:6
1842,person,LIGURIAN_STELLA,kristyaN,person:7
1843,person,NEAPOLITAN_CALABRESE,kr3styan3,person:7
1844,person,ROMANSH_GRISHUN,k3rSTawn,person:8
1845,person,ROMANSH_SURMIRAN,k3rstaN,person:8
1846,one,ALBANIAN_GHEG,nyi,one:0
1847,one,ALBANIAN,Ne,one:1
1848,one,FRENCH,oe,one:1
1849,one,ALBANIAN_TOSK,53,one:2
1850,one,ARAGONESE,un,one:3
1851,one,ASTURIAN,un,one:3
1852,one,BALEAR_CATALAN,uns,one:3
1853,one,CATALAN,un,one:3
1854,one,CATALAN_2,uns,one:3
1855,one,CORSICAN,unu,one:3
1856,one,EMILIANO_CARPIGIANO,un,one:3
1857,one,EMILIANO_FERRARESE,un,one:3
1858,one,EMILIANO_REGGIANO,un,one:3
1859,one,FRIULIAN,uN,one:3
1860,one,GALICIAN,un,one:3
1861,one,ITALIAN,uno,one:3
1862,one,ITALIAN_GROSSETO_TUSCAN,uno,one:3
1863,one,JUDEO_ESPAGNOL,uno,one:3
1864,one,LIGURIAN_GENOESE,uN,one:3
1865,one,LIGURIAN_RAPALLO,uN,one:3
1866,one,LIGURIAN_STELLA,uN,one:3
1867,one,LOMBARD_BERGAMO,u,one:3
1868,one,LOMBARD_PLESIO,vuN,one:3
1869,one,NEAPOLITAN_CALABRESE,un3,one:3
1870,one,NONES,un,one:3
1871,one,NONES_FASSANO,uN,one:3
1872,one,NONES_GARDENESE,uN,one:3
1873,one,OCCITAN_ARANESE,iN,one:3
1874,one,PIEMONTESE_BARBANIA,uN,one:3
1875,one,PIEMONTESE_CARMAGNOLA,uN,one:3
1876,one,PIEMONTESE_LANZO_TORINESE,uN,one:3
1877,one,PIEMONTESE_VERCELLESE,yuN,one:3
1878,one,PORTUGUESE,u,one:3
1879,one,ROMAGNOL_RAVENNATE,own,one:3
1880,one,ROMANIAN,unu,one:3
1881,one,ROMANIAN_2,unu,one:3
1882,one,ROMANIAN_MEGLENO,un,one:3
1883,one,ROMANSH_GRISHUN,en,one:3
1884,one,ROMANSH_SURMIRAN,en,one:3
1885,one,ROMANSH_SURSILVAN,in,one:3
1886,one,ROMANSH_VALLADER,un,one:3
1887,one,SARDINIAN,unu,one:3
1888,one,SARDINIAN_CAMPIDANESE,unu,one:3
1889,one,SARDINIAN_LOGUDARESE,unu,one:3
1890,one,SICILIAN_UnnamedInSource,unu,one:3
1891,one,SPANISH,uno,one:3
1892,one,TURIA_AROMANIAN,un,one:3
1893,one,VALENCIAN,uns,one:3
1894,one,VLACH,unu,one:3
1895,one,ARPITAN,yo,one:4
1896,one,DALMATIAN,yoin,one:4
1897,one,GASCON,i,one:5
1898,one,LANGUEDOCIEN,i,one:5
1899,knee,ALBANIAN_GHEG,gu,knee:0
1900,knee,ALBANIAN,Tu,knee:0
1901,knee,ALBANIAN_TOSK,Tu,knee:0
1902,knee,ARAGONESE,CinoLo,knee:1
1903,knee,VALENCIAN,CinoL,knee:1
1904,knee,ARPITAN,Z3nu,knee:2
1905,knee,BALEAR_CATALAN,Z3noL,knee:2
1906,knee,CATALAN,j3noL,knee:2
1907,knee,CATALAN_2,Z3noL,knee:2
1908,knee,FRENCH,j3nu,knee:2
1909,knee,NONES_FASSANO,Z3neye,knee:2
1910,knee,NONES_GARDENESE,Z3nodl,knee:2
1911,knee,ROMANSH_GRISHUN,Z3neye,knee:2
1912,knee,ROMANSH_SURMIRAN,g3nuL,knee:2
1913,knee,ROMANSH_SURSILVAN,SanuL,knee:2
1914,knee,ASTURIAN,rodia,knee:3
1915,knee,JUDEO_ESPAGNOL,rodiyas,knee:3
1916,knee,SPANISH,rodiya,knee:3
1917,knee,CORSICAN,vinoTi,knee:4
1918,knee,DALMATIAN,Zinuak,knee:5
1919,knee,ITALIAN_GROSSETO_TUSCAN,Zinkyo,knee:5
1920,knee,PIEMONTESE_BARBANIA,Zinuy,knee:5
1921,knee,PIEMONTESE_CARMAGNOLA,Zinuy,knee:5
1922,knee,PIEMONTESE_LANZO_TORINESE,Zinuy,knee:5
1923,knee,EMILIANO_CARPIGIANO,znoC,knee:6
1924,knee,EMILIANO_FERRARESE,ZnoC,knee:6
1925,knee,EMILIANO_REGGIANO,ZnoC,knee:6
1926,knee,FRIULIAN,zEnoli,knee:6
1927,knee,ITALIAN,jinokkyo,knee:6
1928,knee,LOMBARD_BERGAMO,jonoC,knee:6
1929,knee,LOMBARD_PLESIO,jinoC,knee:6
1930,knee,PIEMONTESE_VERCELLESE,ZnoC,knee:6
1931,knee,ROMAGNOL_RAVENNATE,ZnoC,knee:6
1932,knee,ROMANSH_VALLADER,ZnwoL,knee:6
1933,knee,GALICIAN,SeonLo,knee:7
1934,knee,GASCON,Zuy,knee:8
1935,knee,OCCITAN_ARANESE,ZuL,knee:8
1936,knee,PORTUGUESE,ZuaLu,knee:8
1937,knee,LANGUEDOCIEN,jenul,knee:9
1938,knee,ROMANIAN,jenuNk,knee:9
1939,knee,ROMANIAN_2,jenuNky,knee:9
1940,knee,SARDINIAN_CAMPIDANESE,jenuxu,knee:9
1941,knee,LIGURIAN_GENOESE,Zenuju,knee:10
1942,knee,LIGURIAN_RAPALLO,zenuju,knee:10
1943,knee,LIGURIAN_STELLA,Zenuju,knee:10
1944,knee,SARDINIAN,enugu,knee:10
1945,knee,SARDINIAN_LOGUDARESE,benukru,knee:10
1946,knee,NEAPOLITAN_CALABRESE,d3nuky3,knee:11
1947,knee,NONES,zinocEl,knee:12
1948,knee,ROMANIAN_MEGLENO,zinkLu,knee:12
1949,knee,TURIA_AROMANIAN,cinukLu,knee:12
1950,knee,VLACH,cinuklu,knee:12
1951,knee,SICILIAN_UnnamedInSource,dinokiu,knee:13
1952,hand,ALBANIAN_GHEG,dor3,hand:0
1953,hand,ALBANIAN,dor3,hand:0
1954,hand,ALBANIAN_TOSK,dor3,hand:0
1955,hand,ARAGONESE,man,hand:1
1956,hand,ARPITAN,ma,hand:1
1957,hand,ASTURIAN,mano,hand:1
1958,hand,BALEAR_CATALAN,ma,hand:1
1959,hand,CATALAN,ma,hand:1
1960,hand,CATALAN_2,ma,hand:1
1961,hand,CORSICAN,mani,hand:1
1962,hand,DALMATIAN,muoN,hand:1
1963,hand,EMILIANO_CARPIGIANO,maN,hand:1
1964,hand,EMILIANO_FERRARESE,mans,hand:1
1965,hand,EMILIANO_REGGIANO,man,hand:1
1966,hand,FRENCH,ma,hand:1
1967,hand,FRIULIAN,man,hand:1
1968,hand,GALICIAN,man,hand:1
1969,hand,GASCON,ma,hand:1
1970,hand,ITALIAN,mano,hand:1
1971,hand,ITALIAN_GROSSETO_TUSCAN,mano,hand:1
1972,hand,JUDEO_ESPAGNOL,mano,hand:1
1973,hand,LANGUEDOCIEN,ma,hand:1
1974,hand,LIGURIAN_GENOESE,maN,hand:1
1975,hand,LIGURIAN_RAPALLO,maN,hand:1
1976,hand,LIGURIAN_STELLA,maN,hand:1
1977,hand,LOMBARD_BERGAMO,ma,hand:1
1978,hand,LOMBARD_PLESIO,maN,hand:1
1979,hand,NEAPOLITAN_CALABRESE,man3,hand:1
1980,hand,NONES,man,hand:1
1981,hand,NONES_FASSANO,ma5,hand:1
1982,hand,NONES_GARDENESE,ma5,hand:1
1983,hand,OCCITAN_ARANESE,maN,hand:1
1984,hand,PIEMONTESE_BARBANIA,maN,hand:1
1985,hand,PIEMONTESE_CARMAGNOLA,maN,hand:1
1986,hand,PIEMONTESE_LANZO_TORINESE,maN,hand:1
1987,hand,PIEMONTESE_VERCELLESE,maN,hand:1
1988,hand,PORTUGUESE,mau,hand:1
1989,hand,ROMAGNOL_RAVENNATE,man,hand:1
1990,hand,ROMANIAN,m3n3,hand:1
1991,hand,ROMANIAN_2,m3n3,hand:1
1992,hand,ROMANIAN_MEGLENO,mon3,hand:1
1993,hand,ROMANSH_GRISHUN,mawn,hand:1
1994,hand,ROMANSH_SURMIRAN,maN,hand:1
1995,hand,ROMANSH_SURSILVAN,maun,hand:1
1996,hand,ROMANSH_VALLADER,man,hand:1
1997,hand,SARDINIAN,manu,hand:1
1998,hand,SARDINIAN_CAMPIDANESE,manu,hand:1
1999,hand,SARDINIAN_LOGUDARESE,manu,hand:1
2000,hand,SICILIAN_UnnamedInSource,manu,hand:1
2001,hand,SPANISH,mano,hand:1
2002,hand,TURIA_AROMANIAN,mana,hand:1
2003,hand,VALENCIAN,ma,hand:1
2004,hand,VLACH,mina,hand:1
2005,blood,ALBANIAN_GHEG,gak,blood:0
2006,blood,ALBANIAN,Tak,blood:0
2007,blood,ALBANIAN_TOSK,TEk,blood:0
2008,blood,ARAGONESE,saNgre,blood:1
2009,blood,ASTURIAN,saNgre,blood:1
2010,blood,CORSICAN,saNgwi,blood:1
2011,blood,DALMATIAN,suoNg,blood:1
2012,blood,EMILIANO_CARPIGIANO,saNgev,blood:1
2013,blood,EMILIANO_FERRARESE,saNg,blood:1
2014,blood,EMILIANO_REGGIANO,saNgov,blood:1
2015,blood,GALICIAN,saNge,blood:1
2016,blood,ITALIAN,saNgwe,blood:1
2017,blood,ITALIAN_GROSSETO_TUSCAN,sangwe,blood:1
2018,blood,JUDEO_ESPAGNOL,saNgre,blood:1
2019,blood,LIGURIAN_GENOESE,saNgwe,blood:1
