MEANING	CLUSTER_ALGO	Precision	Recall	F-score	ARI	# of. Predicted Clusters	# of. Gold Clusters	ALPHA
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	CRP	0.21566597653554176	1.0	0.35481124042009654	0.05276277523888658	3	22	0.1
louse	Socher	0.21566597653554173	1.0	0.3548112404200965	0.05276277523888658	3	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	Socher	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	0.1
louse	upgma	0.06521739130434782	1.0	0.12244897959183672	0.0	1	22	
louse	infomap	0.13043478260869565	1.0	0.23076923076923078	0.013157894736842105	2	22	
liver	CRP	0.5992907801418439	0.9219858156028368	0.7264130668385987	0.4892295296405533	11	13	0.1
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.13402702153383575
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.09953439993524447
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.28719496653254295
liver	CRP	0.5021931260229132	0.9609929078014184	0.6596618902837128	0.4202005406627966	7	13	0.024159507105094066
liver	CRP	0.5021931260229132	0.9609929078014184	0.6596618902837128	0.4202005406627966	7	13	0.024159507105094066
liver	CRP	0.5021931260229132	0.9609929078014184	0.6596618902837128	0.4202005406627966	7	13	0.024159507105094066
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.15829656999783254
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.054961880451408804
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.10738489957996596
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.07172874183428296
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.07172874183428296
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.07172874183428296
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.14118831281862823
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.1966459298438052
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.09837452141107658
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.09837452141107658
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.13545211187861939
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.15901613588331642
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.15901613588331642
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.032183591635980884
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.2619062976014454
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.14658188646111808
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.14658188646111808
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.14658188646111808
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.13494410404203816
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.12643009391270715
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.0737052730290653
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.04490216346938006
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.12876122964193143
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.34693876246205313
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.059577607140539
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.06275540057172381
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.12324338904025223
liver	CRP	0.4809165302782324	0.9609929078014184	0.6410352309744961	0.4188322021797287	6	13	0.016264084509750164
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.15129068998000011
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.04924874298782565
liver	CRP	0.5021931260229132	0.9609929078014184	0.6596618902837128	0.4202005406627966	7	13	0.020422148670589193
liver	CRP	0.5021931260229132	0.9609929078014184	0.6596618902837128	0.4202005406627966	7	13	0.020422148670589193
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.28306567146690903
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.28306567146690903
liver	CRP	0.4809165302782324	0.9609929078014184	0.6410352309744961	0.4188322021797287	6	13	0.003984759634367365
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.3139885781943766
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.09301412542593047
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.21572645669122026
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.23073230471062373
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.2019891553994917
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.05855954293967036
liver	CRP	0.5021931260229132	0.9609929078014184	0.6596618902837128	0.4202005406627966	7	13	0.027539995168040694
liver	CRP	0.4809165302782324	0.9609929078014184	0.6410352309744961	0.4188322021797287	6	13	0.011136614861307624
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.12029376307171864
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.14747760277288144
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.039517552759028164
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.039517552759028164
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.039517552759028164
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.17407982901854135
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.06067580731061314
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.06067580731061314
liver	CRP	0.5021931260229132	0.9609929078014184	0.6596618902837128	0.4202005406627966	7	13	0.021292755648324287
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.12061391656142373
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.12061391656142373
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.0951541304842344
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.0951541304842344
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.16125911369111026
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.0578448641438349
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.2775478226632693
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.10364008970974592
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.10364008970974592
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.0460638269997255
liver	CRP	0.4809165302782324	0.9609929078014184	0.6410352309744961	0.4188322021797287	6	13	0.016411580039771535
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.03829050912968936
liver	CRP	0.4809165302782324	0.9609929078014184	0.6410352309744961	0.4188322021797287	6	13	0.008512150234696087
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.2673259039593503
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.2673259039593503
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.05742689323604775
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.0672220805801406
liver	CRP	0.4809165302782324	0.9609929078014184	0.6410352309744961	0.4188322021797287	6	13	0.012837228527741124
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.12673068542987218
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.21553898068680327
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.14869173581660106
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.29020283672887065
liver	CRP	0.532051282051282	0.9609929078014185	0.6849060625437716	0.45445308487182534	8	13	0.3440892359774156
liver	CRP	0.4809165302782324	0.9609929078014184	0.6410352309744961	0.4188322021797287	6	13	0.010781762649577746
